TABLE_NAME,COLUMN_NAME,NUM_ROWS,AVG_ROW_LEN,DATA_TYPE,DATA_LENGTH,NUM_DISTINCT,NUM_NULLS,AVG_COL_LEN
CAMPAIGN_AUSTIN3,INTEREST_RATE,30304,413,VARCHAR2,120,5,0,13
CAMPAIGN_AUSTIN3,MATURITY_DATE,30304,413,VARCHAR2,120,7,30293,2
CAMPAIGN_AUSTIN3,OFFICE_HELD,30304,413,VARCHAR2,120,12,19199,5
CAMPAIGN_AUSTIN3,OFFICE_SOUGHT,30304,413,VARCHAR2,120,12,8038,8
CAMPAIGN_AUSTIN3,OUT_OF_STATE_PAC,30304,413,VARCHAR2,120,1,30303,2
CAMPAIGN_AUSTIN3,OUT_OF_STATE_PAC_ID,30304,413,VARCHAR2,120,1,0,20
CAMPAIGN_AUSTIN3,PERSONAL_FUNDS,30304,413,VARCHAR2,120,1,30217,2
CAMPAIGN_AUSTIN3,POLITICAL_OBLIGATION,30304,413,VARCHAR2,120,3,23601,2
CAMPAIGN_AUSTIN3,REIMBURSEMENT_INTENDED,30304,413,VARCHAR2,120,1,30162,2
CAMPAIGN_AUSTIN3,REPORT,30304,413,VARCHAR2,120,671,0,16
CAMPAIGN_AUSTIN3,REPORT_TYPE,30304,413,VARCHAR2,120,16,1388,27
CAMPAIGN_AUSTIN3,RETURNED_TO_FILER,30304,413,VARCHAR2,120,0,30304,0
CAMPAIGN_AUSTIN3,SCHEDULE_REPORTED,30304,413,VARCHAR2,120,18,1702,30
CAMPAIGN_AUSTIN3,TRANSACTION_AMOUNT,30304,413,FLOAT,22,4202,0,4
CAMPAIGN_AUSTIN3,TRANSACTION_CODE,30304,413,VARCHAR2,120,1782,0,6
CAMPAIGN_AUSTIN3,TRANSACTION_DATE,30304,413,DATE,7,1308,1,8
CAMPAIGN_AUSTIN3,TRANSACTION_DESCRIPTION,30304,413,VARCHAR2,120,184,29726,2
CAMPAIGN_AUSTIN3,TRANSACTION_ID,30304,413,VARCHAR2,120,30304,0,22
CAMPAIGN_AUSTIN3,TRANSACTION_TYPE,30304,413,VARCHAR2,120,5,0,13
CAMPAIGN_AUSTIN3,TRANSACTOR_ADDRESS,30304,413,VARCHAR2,120,15465,649,20
CAMPAIGN_AUSTIN3,TRANSACTOR_CITY_STATE_ZIP,30304,413,VARCHAR2,120,5255,633,20
CAMPAIGN_AUSTIN3,TRANSACTOR_EMPLOYER,30304,413,VARCHAR2,120,5491,14597,8
CAMPAIGN_AUSTIN3,TRANSACTOR_NAME,30304,413,VARCHAR2,120,14736,0,16
CAMPAIGN_AUSTIN3,TRANSACTOR_OCCUPATION,30304,413,VARCHAR2,120,3396,14595,7
CAMPAIGN_AUSTIN3,TRANSACTOR_STATE,30304,413,VARCHAR2,120,33,27458,2
CAMPAIGN_AUSTIN3,TRANSACTOR_ZIP_CODE,30304,413,VARCHAR2,120,862,27450,2
CAMPAIGN_AUSTIN3,TRAVEL_OUTSIDE_TEXAS,30304,413,VARCHAR2,120,1,30303,2
CAMPAIGN_AUSTIN3,VIEW_REPORT,30304,413,VARCHAR2,120,1,0,31
